Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method
PROD00007481,USER00007481,2024-07-03,2024-12-21,Clothing,57.9,2,Wrong item,171.0,23,Male,City86,Credit Card
PROD00007486,USER00007486,2024-04-06,2024-08-03,Electronics,106.64,3,Not as described,119.0,68,Male,City84,Debit Card
PROD00007487,USER00007487,2023-04-30,2024-07-14,Home,271.9,3,Not as described,441.0,61,Female,City44,Gift Card
PROD00007488,USER00007488,2024-01-08,2024-02-11,Toys,352.61,3,Defective,34.0,57,Male,City91,Gift Card
PROD00007490,USER00007490,2023-11-22,2024-11-22,Books,386.33,1,Wrong item,366.0,64,Male,City73,Credit Card
PROD00007506,USER00007506,2023-08-03,2023-08-09,Clothing,48.87,3,Not as described,6.0,66,Male,City52,Gift Card
PROD00007522,USER00007522,2023-01-21,2024-01-20,Toys,202.5,3,Not as described,364.0,55,Male,City35,Credit Card
PROD00007528,USER00007528,2023-05-12,2024-05-31,Toys,348.37,5,Changed mind,385.0,63,Female,City8,PayPal
PROD00007529,USER00007529,2023-03-20,2023-11-05,Toys,315.08,4,Defective,230.0,63,Female,City66,Credit Card
PROD00007536,USER00007536,2023-10-27,2024-06-27,Toys,435.4,2,Defective,244.0,44,Female,City17,Credit Card
PROD00007537,USER00007537,2024-04-27,2024-05-15,Books,299.78,3,Defective,18.0,64,Male,City85,PayPal
PROD00007546,USER00007546,2023-04-27,2024-09-20,Clothing,146.19,5,Defective,512.0,33,Male,City68,PayPal
PROD00007554,USER00007554,2023-09-13,2024-10-11,Home,67.54,4,Changed mind,394.0,24,Male,City87,Credit Card
PROD00007555,USER00007555,2023-04-10,2024-04-08,Electronics,406.91,1,Defective,364.0,32,Female,City81,Gift Card
PROD00007558,USER00007558,2023-07-10,2024-08-15,Toys,348.39,5,Not as described,402.0,30,Male,City68,Credit Card
PROD00007560,USER00007560,2024-03-04,2024-08-23,Toys,165.85,3,Not as described,172.0,21,Female,City94,Credit Card
PROD00007562,USER00007562,2023-04-09,2024-05-01,Toys,446.95,4,Not as described,388.0,34,Male,City14,PayPal
PROD00007563,USER00007563,2023-03-10,2024-11-24,Clothing,72.03,1,Changed mind,625.0,65,Female,City43,Credit Card
PROD00007566,USER00007566,2023-01-07,2023-07-09,Books,158.92,1,Wrong item,183.0,64,Female,City25,Debit Card
PROD00007567,USER00007567,2023-07-05,2023-11-30,Home,343.42,5,Changed mind,148.0,57,Female,City62,PayPal
PROD00007572,USER00007572,2023-01-15,2024-01-21,Toys,343.84,2,Not as described,371.0,41,Male,City1,Gift Card
PROD00007575,USER00007575,2023-01-30,2023-07-20,Electronics,270.29,5,Wrong item,171.0,41,Male,City100,Credit Card
PROD00007576,USER00007576,2023-04-29,2024-02-22,Clothing,21.74,3,Defective,299.0,23,Female,City56,PayPal
PROD00007579,USER00007579,2023-08-06,2023-11-12,Toys,467.94,2,Not as described,98.0,41,Female,City84,Gift Card
PROD00007585,USER00007585,2023-01-13,2023-07-07,Clothing,328.07,4,Defective,175.0,67,Female,City19,Credit Card
PROD00007588,USER00007588,2023-05-08,2023-12-03,Books,490.06,4,Defective,209.0,53,Male,City24,PayPal
PROD00007592,USER00007592,2023-04-17,2023-05-09,Electronics,456.67,2,Changed mind,22.0,66,Male,City75,PayPal
PROD00007593,USER00007593,2023-06-16,2024-10-19,Books,220.14,2,Wrong item,491.0,25,Female,City7,Gift Card
PROD00007595,USER00007595,2023-02-15,2023-03-03,Toys,120.95,2,Changed mind,16.0,57,Male,City78,Gift Card
PROD00007599,USER00007599,2023-01-14,2023-02-16,Toys,234.76,3,Changed mind,33.0,58,Male,City89,Debit Card
PROD00007600,USER00007600,2023-12-28,2024-09-18,Home,160.27,4,Changed mind,265.0,18,Female,City92,Debit Card
PROD00007611,USER00007611,2023-01-05,2024-04-10,Clothing,154.98,1,Not as described,461.0,25,Male,City68,Credit Card
PROD00007612,USER00007612,2023-04-03,2024-04-15,Clothing,342.11,2,Wrong item,378.0,49,Female,City97,Gift Card
PROD00007616,USER00007616,2023-01-11,2023-12-12,Clothing,147.9,5,Wrong item,335.0,43,Male,City95,Credit Card
PROD00007622,USER00007622,2023-05-23,2024-11-14,Books,337.35,1,Defective,541.0,23,Male,City67,Gift Card
PROD00007623,USER00007623,2023-01-29,2023-07-15,Home,458.49,1,Changed mind,167.0,64,Male,City77,Gift Card
PROD00007631,USER00007631,2023-10-25,2024-12-03,Home,354.23,4,Not as described,405.0,20,Male,City65,Credit Card
PROD00007634,USER00007634,2023-02-21,2024-11-06,Clothing,112.19,2,Wrong item,624.0,69,Female,City65,Debit Card
PROD00007637,USER00007637,2023-05-04,2024-02-24,Toys,299.02,2,Defective,296.0,47,Female,City7,PayPal
PROD00007640,USER00007640,2023-02-23,2024-11-28,Books,235.15,5,Not as described,644.0,62,Female,City60,Credit Card
PROD00007644,USER00007644,2023-04-15,2023-05-01,Electronics,14.58,4,Wrong item,16.0,40,Male,City62,Gift Card
PROD00007648,USER00007648,2023-04-05,2023-07-11,Electronics,338.63,2,Wrong item,97.0,48,Female,City86,PayPal
PROD00007662,USER00007662,2024-04-28,2024-09-12,Electronics,290.76,5,Wrong item,137.0,24,Male,City32,Gift Card
PROD00007663,USER00007663,2024-02-07,2024-08-06,Clothing,325.52,5,Not as described,181.0,23,Female,City13,Credit Card
PROD00007664,USER00007664,2023-07-24,2024-08-04,Books,114.85,2,Defective,377.0,19,Female,City47,Debit Card
PROD00007666,USER00007666,2023-12-31,2024-12-25,Home,114.61,1,Changed mind,360.0,43,Male,City59,Credit Card
PROD00007678,USER00007678,2023-04-16,2024-08-12,Toys,344.74,3,Changed mind,484.0,59,Female,City69,PayPal
PROD00007680,USER00007680,2024-05-23,2024-08-23,Books,176.43,4,Defective,92.0,31,Male,City56,Debit Card
PROD00007682,USER00007682,2023-01-11,2023-11-18,Books,131.91,5,Wrong item,311.0,32,Female,City94,Gift Card
PROD00007683,USER00007683,2023-05-06,2024-10-17,Books,65.65,4,Changed mind,530.0,68,Female,City23,Gift Card
PROD00007684,USER00007684,2023-02-22,2024-09-21,Books,327.07,1,Defective,577.0,64,Male,City50,Credit Card
PROD00007686,USER00007686,2023-05-13,2024-02-24,Electronics,451.51,4,Changed mind,287.0,42,Male,City81,Gift Card
PROD00007688,USER00007688,2023-09-09,2023-10-16,Electronics,115.8,1,Wrong item,37.0,19,Female,City67,Debit Card
PROD00007690,USER00007690,2023-05-18,2024-10-27,Clothing,185.16,3,Not as described,528.0,30,Female,City40,Debit Card
PROD00007696,USER00007696,2023-01-01,2024-08-09,Books,423.18,1,Changed mind,586.0,58,Male,City21,Credit Card
PROD00007705,USER00007705,2023-03-30,2023-07-10,Home,497.52,4,Wrong item,102.0,60,Male,City11,Debit Card
PROD00007706,USER00007706,2023-10-23,2024-04-17,Toys,390.89,3,Changed mind,177.0,48,Male,City62,Debit Card
PROD00007707,USER00007707,2023-11-11,2024-08-05,Books,237.39,2,Defective,268.0,38,Male,City91,PayPal
PROD00007710,USER00007710,2023-08-30,2024-11-07,Clothing,39.58,5,Wrong item,435.0,57,Male,City55,PayPal
PROD00007713,USER00007713,2023-02-04,2024-10-08,Books,465.02,1,Defective,612.0,46,Male,City21,Gift Card
PROD00007720,USER00007720,2023-06-02,2024-02-27,Clothing,462.01,2,Not as described,270.0,36,Female,City31,PayPal
PROD00007723,USER00007723,2023-10-28,2024-07-21,Books,394.84,3,Changed mind,267.0,48,Female,City14,Gift Card
PROD00007726,USER00007726,2023-08-21,2023-09-03,Books,260.22,5,Wrong item,13.0,62,Male,City60,Gift Card
PROD00007734,USER00007734,2023-09-16,2024-04-04,Electronics,498.58,3,Wrong item,201.0,40,Female,City64,Debit Card
PROD00007741,USER00007741,2024-01-27,2024-09-12,Clothing,252.46,2,Not as described,229.0,39,Female,City35,PayPal
PROD00007742,USER00007742,2023-10-29,2024-06-16,Electronics,284.3,3,Defective,231.0,42,Male,City58,PayPal
PROD00007743,USER00007743,2023-03-31,2023-11-20,Electronics,467.73,5,Not as described,234.0,69,Male,City52,Debit Card
PROD00007744,USER00007744,2023-03-19,2023-05-15,Home,272.77,4,Changed mind,57.0,37,Male,City10,Gift Card
PROD00007750,USER00007750,2023-09-25,2024-08-30,Books,270.01,3,Defective,340.0,50,Female,City74,Debit Card
PROD00007752,USER00007752,2023-02-02,2023-10-28,Books,359.86,5,Defective,268.0,54,Male,City100,Gift Card
PROD00007764,USER00007764,2023-12-28,2024-05-24,Toys,440.79,1,Defective,148.0,53,Male,City65,Credit Card
PROD00007770,USER00007770,2023-01-17,2023-03-18,Electronics,359.26,3,Wrong item,60.0,19,Male,City99,Debit Card
PROD00007772,USER00007772,2023-06-28,2024-02-17,Books,425.13,3,Not as described,234.0,50,Female,City36,PayPal
PROD00007773,USER00007773,2023-09-25,2024-04-09,Books,371.45,4,Wrong item,197.0,58,Female,City6,Credit Card
PROD00007775,USER00007775,2024-02-15,2024-03-28,Clothing,225.08,4,Changed mind,42.0,43,Male,City95,PayPal
PROD00007776,USER00007776,2023-07-10,2023-08-05,Books,28.41,1,Changed mind,26.0,47,Female,City16,Gift Card
PROD00007784,USER00007784,2023-01-22,2024-05-15,Home,376.48,3,Wrong item,479.0,42,Female,City86,Credit Card
PROD00007786,USER00007786,2023-02-06,2024-08-16,Toys,213.62,3,Changed mind,557.0,35,Female,City28,Gift Card
PROD00007795,USER00007795,2024-05-30,2024-07-04,Toys,336.28,1,Changed mind,35.0,53,Male,City41,Debit Card
PROD00007801,USER00007801,2023-01-20,2024-09-18,Toys,113.79,2,Defective,607.0,44,Female,City34,Debit Card
PROD00007807,USER00007807,2023-06-09,2023-07-11,Electronics,118.18,1,Changed mind,32.0,63,Male,City1,Gift Card
PROD00007808,USER00007808,2024-04-02,2024-12-17,Electronics,449.48,5,Changed mind,259.0,68,Female,City22,Credit Card
PROD00007810,USER00007810,2023-01-08,2024-01-20,Home,490.12,3,Changed mind,377.0,35,Male,City63,PayPal
PROD00007811,USER00007811,2023-10-12,2024-04-11,Home,27.45,3,Wrong item,182.0,20,Male,City67,PayPal
PROD00007812,USER00007812,2023-04-17,2024-11-02,Clothing,355.52,4,Defective,565.0,66,Female,City19,Debit Card
PROD00007813,USER00007813,2024-07-08,2024-10-07,Home,300.47,2,Wrong item,91.0,56,Female,City16,Gift Card
PROD00007815,USER00007815,2023-03-10,2024-01-14,Clothing,414.21,5,Not as described,310.0,40,Female,City10,Gift Card
PROD00007820,USER00007820,2024-01-26,2024-08-21,Electronics,77.14,2,Wrong item,208.0,60,Female,City84,PayPal
PROD00007826,USER00007826,2024-01-25,2024-02-03,Toys,448.61,3,Not as described,9.0,23,Male,City92,PayPal
PROD00007830,USER00007830,2023-04-11,2024-08-21,Electronics,183.95,2,Not as described,498.0,28,Female,City7,Debit Card
PROD00007832,USER00007832,2023-04-14,2024-03-16,Clothing,412.67,2,Not as described,337.0,21,Female,City89,Credit Card
PROD00007839,USER00007839,2023-02-20,2023-08-20,Clothing,345.69,4,Not as described,181.0,30,Female,City31,Gift Card
PROD00007843,USER00007843,2023-04-07,2023-05-24,Books,409.0,5,Wrong item,47.0,18,Female,City21,Debit Card
PROD00007844,USER00007844,2023-12-05,2024-07-21,Home,409.34,5,Not as described,229.0,47,Female,City26,PayPal
PROD00007849,USER00007849,2024-01-14,2024-06-24,Home,233.87,2,Changed mind,162.0,22,Male,City14,PayPal
PROD00007854,USER00007854,2023-08-17,2024-04-28,Toys,182.98,5,Wrong item,255.0,31,Female,City24,Gift Card
PROD00007863,USER00007863,2023-03-06,2024-05-30,Books,68.63,5,Wrong item,451.0,54,Female,City32,Credit Card
PROD00007868,USER00007868,2024-01-23,2024-01-29,Electronics,239.43,5,Changed mind,6.0,48,Male,City81,PayPal
PROD00007871,USER00007871,2024-09-09,2024-09-28,Clothing,421.25,4,Changed mind,19.0,28,Female,City75,PayPal
PROD00007877,USER00007877,2023-03-03,2024-01-09,Books,333.47,4,Defective,312.0,29,Female,City15,Gift Card
PROD00007878,USER00007878,2023-09-08,2024-03-14,Home,202.86,2,Changed mind,188.0,36,Male,City45,Gift Card
PROD00007879,USER00007879,2023-02-17,2023-05-03,Books,230.02,2,Defective,75.0,55,Male,City15,Gift Card
PROD00007882,USER00007882,2023-11-23,2024-12-26,Electronics,256.06,3,Wrong item,399.0,41,Male,City42,Credit Card
PROD00007886,USER00007886,2024-02-11,2024-09-05,Books,113.12,4,Defective,207.0,63,Male,City99,PayPal
PROD00007889,USER00007889,2023-06-19,2024-12-12,Books,407.0,4,Changed mind,542.0,62,Female,City100,Debit Card
PROD00007890,USER00007890,2023-12-26,2024-05-12,Clothing,55.44,3,Changed mind,138.0,54,Female,City64,PayPal
PROD00007891,USER00007891,2024-06-28,2024-12-20,Home,94.09,1,Changed mind,175.0,70,Female,City68,Gift Card
PROD00007894,USER00007894,2023-04-25,2023-05-13,Toys,200.81,3,Defective,18.0,44,Male,City17,Gift Card
PROD00007896,USER00007896,2023-05-03,2024-04-05,Books,230.18,1,Changed mind,338.0,68,Female,City2,Credit Card
PROD00007898,USER00007898,2023-06-14,2024-07-16,Toys,442.21,3,Changed mind,398.0,41,Female,City76,PayPal
PROD00007901,USER00007901,2023-06-18,2024-07-17,Books,241.63,4,Defective,395.0,65,Female,City86,Credit Card
PROD00007911,USER00007911,2023-12-06,2024-03-01,Electronics,378.81,5,Not as described,86.0,34,Female,City88,Gift Card
PROD00007914,USER00007914,2024-01-26,2024-06-24,Toys,235.15,1,Defective,150.0,30,Female,City18,PayPal
PROD00007925,USER00007925,2023-07-12,2024-09-10,Books,231.24,4,Not as described,426.0,70,Female,City63,Gift Card
PROD00007927,USER00007927,2023-10-23,2024-05-22,Clothing,423.13,5,Changed mind,212.0,22,Male,City1,Gift Card
PROD00007931,USER00007931,2023-04-12,2024-02-25,Electronics,473.83,1,Defective,319.0,30,Female,City74,PayPal
PROD00007945,USER00007945,2023-04-11,2023-12-19,Clothing,140.69,2,Defective,252.0,27,Female,City89,Debit Card
PROD00007946,USER00007946,2023-01-31,2023-06-25,Clothing,478.02,1,Defective,145.0,56,Female,City50,Gift Card
PROD00007948,USER00007948,2023-11-23,2024-05-23,Clothing,139.85,2,Wrong item,182.0,25,Male,City86,Gift Card
PROD00007953,USER00007953,2023-06-16,2024-01-29,Books,258.93,3,Defective,227.0,30,Female,City5,Debit Card
PROD00007955,USER00007955,2023-11-02,2024-05-08,Electronics,194.35,3,Not as described,188.0,42,Male,City6,Gift Card
PROD00007957,USER00007957,2023-10-10,2024-08-20,Toys,28.9,3,Wrong item,315.0,33,Female,City67,Credit Card
PROD00007963,USER00007963,2023-12-08,2024-07-07,Home,451.91,3,Not as described,212.0,54,Male,City94,Gift Card
PROD00007964,USER00007964,2024-04-17,2024-07-01,Home,30.05,3,Wrong item,75.0,54,Male,City68,Debit Card
PROD00007968,USER00007968,2023-12-23,2024-04-17,Clothing,478.35,4,Wrong item,116.0,40,Male,City66,Credit Card
PROD00007971,USER00007971,2024-02-21,2024-04-29,Toys,219.33,3,Wrong item,68.0,40,Male,City89,Debit Card
PROD00007977,USER00007977,2023-05-24,2024-11-23,Electronics,277.66,2,Defective,549.0,18,Male,City37,PayPal
PROD00007994,USER00007994,2023-07-01,2023-09-28,Toys,452.07,2,Wrong item,89.0,44,Male,City14,Credit Card
PROD00007997,USER00007997,2023-08-16,2023-10-04,Books,171.81,2,Changed mind,49.0,53,Male,City65,Debit Card
PROD00007998,USER00007998,2023-09-21,2024-03-11,Clothing,12.85,1,Not as described,172.0,31,Male,City49,PayPal
PROD00008006,USER00008006,2024-02-06,2024-02-14,Books,309.2,1,Defective,8.0,46,Female,City61,PayPal
PROD00008007,USER00008007,2023-06-22,2024-03-23,Toys,211.14,3,Not as described,275.0,42,Male,City65,PayPal
PROD00008009,USER00008009,2023-10-08,2024-09-23,Electronics,222.88,4,Wrong item,351.0,36,Female,City96,PayPal
PROD00008013,USER00008013,2023-08-20,2024-06-25,Clothing,395.54,1,Wrong item,310.0,28,Male,City95,Debit Card
PROD00008014,USER00008014,2024-03-05,2024-08-04,Electronics,397.56,3,Changed mind,152.0,40,Female,City41,Debit Card
PROD00008016,USER00008016,2024-03-01,2024-10-14,Toys,316.66,3,Changed mind,227.0,19,Male,City57,Debit Card
PROD00008022,USER00008022,2023-01-14,2023-06-06,Electronics,377.1,4,Changed mind,143.0,42,Male,City89,Debit Card
PROD00008028,USER00008028,2023-10-15,2024-11-25,Toys,418.27,1,Defective,407.0,37,Male,City87,Credit Card
PROD00008029,USER00008029,2023-03-26,2024-09-03,Toys,223.5,4,Defective,527.0,53,Male,City67,Debit Card
PROD00008030,USER00008030,2024-02-22,2024-04-16,Books,345.84,4,Defective,54.0,58,Female,City63,Debit Card
PROD00008033,USER00008033,2023-01-31,2023-10-30,Electronics,138.37,4,Not as described,272.0,38,Female,City61,Gift Card
PROD00008035,USER00008035,2023-10-27,2024-06-04,Books,334.78,1,Not as described,221.0,48,Male,City89,Gift Card
PROD00008036,USER00008036,2024-05-18,2024-10-04,Books,135.54,5,Changed mind,139.0,22,Male,City5,PayPal
PROD00008043,USER00008043,2023-12-28,2024-08-04,Books,30.52,2,Changed mind,220.0,27,Male,City57,PayPal
PROD00008045,USER00008045,2023-05-03,2023-08-24,Clothing,321.81,5,Changed mind,113.0,31,Male,City50,PayPal
PROD00008046,USER00008046,2024-01-22,2024-09-06,Electronics,324.12,2,Changed mind,228.0,48,Female,City17,Debit Card
PROD00008054,USER00008054,2023-03-02,2024-04-05,Home,147.34,1,Not as described,400.0,43,Male,City40,Gift Card
PROD00008062,USER00008062,2023-06-14,2024-06-13,Books,323.11,4,Changed mind,365.0,54,Male,City86,PayPal
PROD00008065,USER00008065,2023-05-04,2023-08-14,Electronics,170.93,3,Defective,102.0,62,Male,City45,Debit Card
PROD00008067,USER00008067,2023-10-10,2024-12-31,Toys,295.2,4,Wrong item,448.0,33,Female,City10,Debit Card
PROD00008075,USER00008075,2023-12-21,2024-01-14,Electronics,141.1,1,Not as described,24.0,49,Male,City79,PayPal
PROD00008080,USER00008080,2024-08-14,2024-11-01,Electronics,428.12,1,Defective,79.0,67,Male,City21,Debit Card
PROD00008082,USER00008082,2023-12-27,2024-04-08,Home,218.86,1,Not as described,103.0,18,Male,City33,Gift Card
PROD00008085,USER00008085,2023-09-09,2024-05-07,Electronics,144.28,2,Wrong item,241.0,45,Male,City69,Credit Card
PROD00008086,USER00008086,2023-08-23,2023-12-23,Books,43.39,2,Wrong item,122.0,41,Male,City62,PayPal
PROD00008096,USER00008096,2023-12-22,2024-04-30,Toys,19.19,4,Defective,130.0,49,Male,City70,Gift Card
PROD00008099,USER00008099,2023-03-22,2024-03-20,Books,451.99,1,Changed mind,364.0,31,Male,City23,Debit Card
PROD00008104,USER00008104,2024-09-07,2024-12-02,Clothing,283.41,1,Wrong item,86.0,37,Female,City4,Credit Card
PROD00008106,USER00008106,2023-04-20,2024-06-13,Books,274.74,1,Changed mind,420.0,30,Male,City13,Credit Card
PROD00008107,USER00008107,2023-04-28,2024-02-13,Clothing,165.64,1,Changed mind,291.0,55,Male,City42,Gift Card
PROD00008113,USER00008113,2023-01-07,2024-04-14,Clothing,301.95,3,Not as described,463.0,47,Female,City95,Debit Card
PROD00008118,USER00008118,2023-01-27,2024-07-06,Clothing,86.2,4,Defective,526.0,25,Female,City10,Debit Card
PROD00008119,USER00008119,2023-05-25,2024-06-29,Home,361.15,2,Changed mind,401.0,47,Female,City89,Debit Card
PROD00008123,USER00008123,2024-06-12,2024-09-22,Home,435.51,2,Defective,102.0,45,Female,City73,Debit Card
PROD00008125,USER00008125,2024-04-18,2024-08-01,Electronics,43.0,3,Wrong item,105.0,30,Female,City75,Gift Card
PROD00008126,USER00008126,2023-09-10,2024-03-11,Home,163.94,1,Changed mind,183.0,68,Female,City39,Debit Card
PROD00008128,USER00008128,2023-09-02,2024-07-07,Books,483.07,3,Defective,309.0,34,Female,City7,Gift Card
PROD00008133,USER00008133,2023-07-03,2023-10-17,Clothing,324.2,4,Changed mind,106.0,43,Female,City52,PayPal
PROD00008134,USER00008134,2023-11-08,2023-12-31,Books,113.46,4,Not as described,53.0,52,Female,City59,PayPal
PROD00008139,USER00008139,2023-01-19,2024-03-10,Books,438.48,2,Not as described,416.0,32,Female,City19,Gift Card
PROD00008140,USER00008140,2023-12-26,2024-08-09,Electronics,97.37,5,Wrong item,227.0,61,Female,City30,Debit Card
PROD00008147,USER00008147,2023-04-14,2024-12-09,Toys,285.84,1,Wrong item,605.0,58,Male,City72,PayPal
PROD00008160,USER00008160,2023-08-11,2024-01-16,Home,83.63,5,Not as described,158.0,18,Male,City88,PayPal
PROD00008162,USER00008162,2023-03-06,2024-12-13,Electronics,388.59,3,Changed mind,648.0,57,Male,City32,Credit Card
PROD00008163,USER00008163,2024-08-16,2024-10-02,Home,253.07,1,Defective,47.0,45,Female,City53,PayPal
PROD00008164,USER00008164,2023-10-27,2024-11-05,Home,404.47,2,Changed mind,375.0,70,Male,City25,Gift Card
PROD00008168,USER00008168,2023-01-18,2024-05-23,Books,466.21,5,Not as described,491.0,40,Female,City43,PayPal
PROD00008173,USER00008173,2023-02-04,2023-11-15,Home,67.47,4,Defective,284.0,54,Female,City72,Debit Card
PROD00008179,USER00008179,2023-05-09,2024-04-14,Toys,476.3,5,Not as described,341.0,45,Female,City66,Debit Card
PROD00008180,USER00008180,2024-03-18,2024-08-09,Home,240.88,2,Not as described,144.0,58,Male,City35,Gift Card
PROD00008181,USER00008181,2023-01-11,2023-05-04,Clothing,121.76,1,Changed mind,113.0,55,Male,City64,Gift Card
PROD00008182,USER00008182,2024-03-19,2024-12-19,Toys,348.34,1,Changed mind,275.0,49,Male,City22,Debit Card
PROD00008185,USER00008185,2023-12-16,2024-12-27,Home,240.02,4,Not as described,377.0,51,Male,City66,Debit Card
PROD00008192,USER00008192,2023-10-11,2023-11-11,Books,359.02,1,Not as described,31.0,37,Male,City39,PayPal
PROD00008195,USER00008195,2023-02-12,2023-08-23,Electronics,16.51,3,Wrong item,192.0,30,Female,City48,PayPal
PROD00008197,USER00008197,2023-07-23,2023-09-02,Home,39.82,2,Defective,41.0,64,Male,City14,Gift Card
PROD00008204,USER00008204,2023-11-07,2024-01-16,Toys,37.42,5,Defective,70.0,49,Female,City98,Credit Card
PROD00008205,USER00008205,2023-12-06,2024-12-17,Electronics,191.59,4,Not as described,377.0,58,Female,City100,Debit Card
PROD00008206,USER00008206,2023-12-18,2024-01-15,Clothing,190.38,5,Not as described,28.0,27,Female,City48,PayPal
PROD00008208,USER00008208,2023-12-17,2024-06-12,Toys,368.06,4,Wrong item,178.0,55,Female,City81,Gift Card
PROD00008209,USER00008209,2023-12-20,2024-11-18,Electronics,147.33,4,Not as described,334.0,61,Male,City65,PayPal
PROD00008211,USER00008211,2024-01-27,2024-11-02,Toys,382.9,1,Defective,280.0,44,Female,City27,Debit Card
PROD00008215,USER00008215,2023-08-16,2024-09-15,Books,93.38,3,Wrong item,396.0,35,Male,City3,Gift Card
PROD00008216,USER00008216,2024-01-12,2024-11-05,Books,192.73,4,Wrong item,298.0,57,Female,City75,Debit Card
PROD00008217,USER00008217,2024-03-29,2024-09-28,Clothing,241.12,5,Defective,183.0,53,Female,City50,Gift Card
PROD00008225,USER00008225,2023-01-29,2024-09-12,Toys,443.8,4,Wrong item,592.0,36,Female,City7,Gift Card
PROD00008229,USER00008229,2023-05-20,2024-02-05,Toys,243.27,3,Defective,261.0,47,Male,City44,Credit Card
PROD00008235,USER00008235,2023-08-04,2023-08-06,Home,204.73,2,Defective,2.0,51,Female,City23,PayPal
PROD00008236,USER00008236,2023-05-08,2024-08-27,Toys,439.46,4,Changed mind,477.0,52,Female,City22,Debit Card
PROD00008239,USER00008239,2023-02-02,2024-09-26,Clothing,176.97,2,Not as described,602.0,56,Female,City83,Gift Card
PROD00008248,USER00008248,2024-02-01,2024-08-07,Books,95.16,3,Wrong item,188.0,23,Male,City31,Gift Card
PROD00008254,USER00008254,2023-10-07,2024-11-11,Electronics,409.45,3,Not as described,401.0,65,Male,City20,Debit Card
PROD00008259,USER00008259,2023-03-23,2023-11-18,Home,426.05,2,Not as described,240.0,35,Male,City49,Credit Card
PROD00008260,USER00008260,2023-02-01,2023-05-04,Books,266.47,4,Changed mind,92.0,54,Male,City39,Gift Card
PROD00008263,USER00008263,2023-01-25,2023-10-26,Electronics,42.1,5,Not as described,274.0,70,Male,City82,Gift Card
PROD00008272,USER00008272,2023-08-14,2024-05-09,Electronics,430.84,3,Defective,269.0,30,Female,City32,PayPal
PROD00008278,USER00008278,2023-07-09,2024-09-05,Electronics,55.13,5,Changed mind,424.0,42,Female,City44,PayPal
PROD00008281,USER00008281,2023-01-03,2024-04-11,Electronics,68.98,1,Changed mind,464.0,26,Female,City36,Credit Card
PROD00008283,USER00008283,2023-03-02,2024-05-11,Toys,431.14,5,Wrong item,436.0,56,Male,City78,Credit Card
PROD00008289,USER00008289,2024-01-17,2024-06-14,Books,319.35,4,Wrong item,149.0,55,Male,City83,Gift Card
PROD00008290,USER00008290,2023-09-07,2024-02-24,Clothing,182.67,2,Wrong item,170.0,26,Female,City40,PayPal
PROD00008293,USER00008293,2023-07-23,2024-05-03,Home,49.92,3,Changed mind,285.0,22,Male,City31,Debit Card
PROD00008304,USER00008304,2023-06-20,2023-10-12,Clothing,282.02,2,Not as described,114.0,18,Male,City97,PayPal
PROD00008306,USER00008306,2023-07-25,2024-04-25,Toys,239.71,2,Not as described,275.0,18,Female,City2,Debit Card
PROD00008312,USER00008312,2023-11-10,2024-01-22,Home,381.13,5,Defective,73.0,46,Female,City22,Gift Card
PROD00008313,USER00008313,2023-01-02,2023-08-19,Electronics,458.99,5,Wrong item,229.0,69,Male,City55,Credit Card
PROD00008316,USER00008316,2023-03-03,2024-08-15,Electronics,130.12,4,Changed mind,531.0,59,Male,City21,Gift Card
PROD00008317,USER00008317,2023-09-01,2024-06-28,Clothing,492.12,5,Defective,301.0,58,Female,City33,Credit Card
PROD00008318,USER00008318,2024-04-04,2024-11-01,Clothing,406.24,3,Wrong item,211.0,23,Female,City42,Credit Card
PROD00008319,USER00008319,2024-12-15,2024-12-26,Toys,427.79,3,Not as described,11.0,66,Male,City15,Debit Card
PROD00008320,USER00008320,2023-11-03,2024-12-27,Clothing,414.26,5,Wrong item,420.0,49,Male,City93,Gift Card
PROD00008325,USER00008325,2023-01-02,2024-08-20,Books,485.17,4,Wrong item,596.0,64,Male,City51,Credit Card
PROD00008328,USER00008328,2023-07-08,2024-08-06,Toys,491.13,4,Not as described,395.0,54,Male,City90,Debit Card
PROD00008333,USER00008333,2024-02-02,2024-03-25,Home,340.56,1,Not as described,52.0,70,Female,City90,Credit Card
PROD00008340,USER00008340,2024-01-21,2024-07-17,Toys,255.69,3,Wrong item,178.0,62,Female,City85,PayPal
PROD00008351,USER00008351,2023-08-29,2023-10-03,Electronics,493.75,2,Defective,35.0,45,Female,City38,PayPal
PROD00008357,USER00008357,2023-02-02,2023-05-04,Clothing,65.21,1,Not as described,91.0,46,Female,City33,PayPal
PROD00008358,USER00008358,2024-01-14,2024-03-25,Clothing,183.32,5,Defective,71.0,60,Male,City25,Credit Card
PROD00008359,USER00008359,2024-01-10,2024-03-14,Books,360.45,2,Not as described,64.0,66,Male,City81,PayPal
PROD00008361,USER00008361,2024-06-03,2024-12-04,Home,141.1,2,Changed mind,184.0,57,Male,City74,Gift Card
PROD00008366,USER00008366,2024-04-01,2024-07-08,Home,244.08,4,Wrong item,98.0,51,Female,City23,PayPal
PROD00008371,USER00008371,2023-04-27,2023-11-27,Toys,145.73,3,Not as described,214.0,59,Female,City7,Debit Card
